date,Depth,Variables,Values
2021-01-15T11:16:40Z,0.269,Temperature,29.03
2021-01-15T11:16:40Z,0.269,Salinity,33.8163025
2021-01-15T11:16:40Z,0.269,AbsPressure,104.476
2021-01-15T11:16:50Z,0.262,Temperature,29.03
2021-01-15T11:16:50Z,0.262,Salinity,33.81630285
2021-01-15T11:16:50Z,0.262,AbsPressure,104.407
2021-01-15T11:17:00Z,0.254,Temperature,29.05
2021-01-15T11:17:00Z,0.254,Salinity,33.80542149
2021-01-15T11:17:00Z,0.254,AbsPressure,104.321
2021-01-15T11:17:10Z,0.242,Temperature,29.04
2021-01-15T11:17:10Z,0.242,Salinity,33.79284096
2021-01-15T11:17:10Z,0.242,AbsPressure,104.2
2021-01-15T11:17:20Z,0.243,Temperature,29.03
2021-01-15T11:17:20Z,0.243,Salinity,33.80969169
2021-01-15T11:17:20Z,0.243,AbsPressure,104.218
2021-01-15T11:17:30Z,0.236,Temperature,29.03
2021-01-15T11:17:30Z,0.236,Salinity,33.84909659
2021-01-15T11:17:30Z,0.236,AbsPressure,104.149
2021-01-15T11:17:40Z,0.24,Temperature,29.03
2021-01-15T11:17:40Z,0.24,Salinity,33.79991032
2021-01-15T11:17:40Z,0.24,AbsPressure,104.183
2021-01-15T11:17:50Z,0.245,Temperature,29.04
2021-01-15T11:17:50Z,0.245,Salinity,33.80923309
2021-01-15T11:17:50Z,0.245,AbsPressure,104.235
2021-01-15T11:18:00Z,0.247,Temperature,29.03
2021-01-15T11:18:00Z,0.247,Salinity,33.81630528
2021-01-15T11:18:00Z,0.247,AbsPressure,104.252
2021-01-15T11:18:10Z,0.26,Temperature,29.03
2021-01-15T11:18:10Z,0.26,Salinity,33.81630563
2021-01-15T11:18:10Z,0.26,AbsPressure,104.39
2021-01-15T11:18:20Z,0.252,Temperature,29.03
2021-01-15T11:18:20Z,0.252,Salinity,33.79991171
2021-01-15T11:18:20Z,0.252,AbsPressure,104.304
2021-01-15T11:18:30Z,0.295,Temperature,29.01
2021-01-15T11:18:30Z,0.295,Salinity,33.84024452
2021-01-15T11:18:30Z,0.295,AbsPressure,104.734
2021-01-15T11:18:40Z,0.252,Temperature,29
2021-01-15T11:18:40Z,0.252,Salinity,33.86046983
2021-01-15T11:18:40Z,0.252,AbsPressure,104.304
2021-01-15T11:18:50Z,0.264,Temperature,29
2021-01-15T11:18:50Z,0.264,Salinity,33.84732665
2021-01-15T11:18:50Z,0.264,AbsPressure,104.424
2021-01-15T11:19:00Z,0.238,Temperature,29
2021-01-15T11:19:00Z,0.238,Salinity,33.82439575
2021-01-15T11:19:00Z,0.238,AbsPressure,104.166
2021-01-15T11:19:10Z,0.266,Temperature,28.97
2021-01-15T11:19:10Z,0.266,Salinity,33.83575549
2021-01-15T11:19:10Z,0.266,AbsPressure,104.441
2021-01-15T11:19:20Z,0.248,Temperature,28.99
2021-01-15T11:19:20Z,0.248,Salinity,33.85441162
2021-01-15T11:19:20Z,0.248,AbsPressure,104.269
2021-01-15T11:19:30Z,0.269,Temperature,28.99
2021-01-15T11:19:30Z,0.269,Salinity,33.84462073
2021-01-15T11:19:30Z,0.269,AbsPressure,104.476
2021-01-15T11:19:40Z,0.254,Temperature,28.99
2021-01-15T11:19:40Z,0.254,Salinity,33.83800318
2021-01-15T11:19:40Z,0.254,AbsPressure,104.321
2021-01-15T11:19:50Z,0.259,Temperature,28.97
2021-01-15T11:19:50Z,0.259,Salinity,33.87520927
2021-01-15T11:19:50Z,0.259,AbsPressure,104.373
2021-01-15T11:20:00Z,0.3,Temperature,28.98
2021-01-15T11:20:00Z,0.3,Salinity,33.82214743
2021-01-15T11:20:00Z,0.3,AbsPressure,104.786
2021-01-15T11:20:10Z,0.252,Temperature,28.98
2021-01-15T11:20:10Z,0.252,Salinity,33.85170644
2021-01-15T11:20:10Z,0.252,AbsPressure,104.304
2021-01-15T11:20:20Z,0.252,Temperature,28.98
2021-01-15T11:20:20Z,0.252,Salinity,33.83203078
2021-01-15T11:20:20Z,0.252,AbsPressure,104.304
2021-01-15T11:20:30Z,0.209,Temperature,28.98
2021-01-15T11:20:30Z,0.209,Salinity,33.83855937
2021-01-15T11:20:30Z,0.209,AbsPressure,103.873
2021-01-15T11:20:40Z,0.26,Temperature,28.99
2021-01-15T11:20:40Z,0.26,Salinity,33.83147823
2021-01-15T11:20:40Z,0.26,AbsPressure,104.39
2021-01-15T11:20:50Z,0.276,Temperature,28.99
2021-01-15T11:20:50Z,0.276,Salinity,33.86103317
2021-01-15T11:20:50Z,0.276,AbsPressure,104.545
2021-01-15T11:21:00Z,0.257,Temperature,28.99
2021-01-15T11:21:00Z,0.257,Salinity,33.90047627
2021-01-15T11:21:00Z,0.257,AbsPressure,104.355
2021-01-15T11:21:10Z,0.29,Temperature,29.01
2021-01-15T11:21:10Z,0.29,Salinity,33.84686566
2021-01-15T11:21:10Z,0.29,AbsPressure,104.683
2021-01-15T11:21:20Z,0.238,Temperature,29.01
2021-01-15T11:21:20Z,0.238,Salinity,33.85674442
2021-01-15T11:21:20Z,0.238,AbsPressure,104.166
2021-01-15T11:21:30Z,0.271,Temperature,29.03
2021-01-15T11:21:30Z,0.271,Salinity,33.83596927
2021-01-15T11:21:30Z,0.271,AbsPressure,104.493
2021-01-15T11:21:40Z,0.276,Temperature,29.03
2021-01-15T11:21:40Z,0.276,Salinity,33.80317931
2021-01-15T11:21:40Z,0.276,AbsPressure,104.545
2021-01-15T11:21:50Z,0.279,Temperature,29
2021-01-15T11:21:50Z,0.279,Salinity,33.84733292
2021-01-15T11:21:50Z,0.279,AbsPressure,104.579
2021-01-15T11:22:00Z,0.245,Temperature,29
2021-01-15T11:22:00Z,0.245,Salinity,33.81787659
2021-01-15T11:22:00Z,0.245,AbsPressure,104.235
2021-01-15T11:22:10Z,0.266,Temperature,29
2021-01-15T11:22:10Z,0.266,Salinity,33.83428153
2021-01-15T11:22:10Z,0.266,AbsPressure,104.441
2021-01-15T11:22:20Z,0.274,Temperature,28.98
2021-01-15T11:22:20Z,0.274,Salinity,33.86150432
2021-01-15T11:22:20Z,0.274,AbsPressure,104.528
2021-01-15T11:22:30Z,0.302,Temperature,28.99
2021-01-15T11:22:30Z,0.302,Salinity,33.8150747
2021-01-15T11:22:30Z,0.302,AbsPressure,104.803
2021-01-15T11:22:40Z,0.283,Temperature,28.98
2021-01-15T11:22:40Z,0.283,Salinity,33.8385639
2021-01-15T11:22:40Z,0.283,AbsPressure,104.614
2021-01-15T11:22:50Z,0.26,Temperature,28.99
2021-01-15T11:22:50Z,0.26,Salinity,33.85441893
2021-01-15T11:22:50Z,0.26,AbsPressure,104.39
2021-01-15T11:23:00Z,0.291,Temperature,28.98
2021-01-15T11:23:00Z,0.291,Salinity,33.84844801
2021-01-15T11:23:00Z,0.291,AbsPressure,104.7
2021-01-15T11:23:10Z,0.293,Temperature,28.97
2021-01-15T11:23:10Z,0.293,Salinity,33.82270537
2021-01-15T11:23:10Z,0.293,AbsPressure,104.717
2021-01-15T11:23:20Z,0.283,Temperature,28.97
2021-01-15T11:23:20Z,0.283,Salinity,33.85553483
2021-01-15T11:23:20Z,0.283,AbsPressure,104.614
2021-01-15T11:23:30Z,0.278,Temperature,28.98
2021-01-15T11:23:30Z,0.278,Salinity,33.86150676
2021-01-15T11:23:30Z,0.278,AbsPressure,104.562
2021-01-15T11:23:40Z,0.279,Temperature,28.97
2021-01-15T11:23:40Z,0.279,Salinity,33.8325002
2021-01-15T11:23:40Z,0.279,AbsPressure,104.579
2021-01-15T11:23:50Z,0.281,Temperature,28.95
2021-01-15T11:23:50Z,0.281,Salinity,33.88940584
2021-01-15T11:23:50Z,0.281,AbsPressure,104.599
2021-01-15T11:24:00Z,0.257,Temperature,28.95
2021-01-15T11:24:00Z,0.257,Salinity,33.85329369
2021-01-15T11:24:00Z,0.257,AbsPressure,104.355
2021-01-15T11:24:10Z,0.269,Temperature,28.97
2021-01-15T11:24:10Z,0.269,Salinity,33.83250124
2021-01-15T11:24:10Z,0.269,AbsPressure,104.479
2021-01-15T11:24:20Z,0.256,Temperature,28.95
2021-01-15T11:24:20Z,0.256,Salinity,33.85329439
2021-01-15T11:24:20Z,0.256,AbsPressure,104.341
2021-01-15T11:24:30Z,0.259,Temperature,28.94
2021-01-15T11:24:30Z,0.259,Salinity,33.86038482
2021-01-15T11:24:30Z,0.259,AbsPressure,104.375
2021-01-15T11:24:40Z,0.256,Temperature,28.93
2021-01-15T11:24:40Z,0.256,Salinity,33.89697884
2021-01-15T11:24:40Z,0.256,AbsPressure,104.341
2021-01-15T11:24:50Z,0.261,Temperature,28.94
2021-01-15T11:24:50Z,0.261,Salinity,33.86038552
2021-01-15T11:24:50Z,0.261,AbsPressure,104.392
2021-01-15T11:25:00Z,0.281,Temperature,28.92
2021-01-15T11:25:00Z,0.281,Salinity,33.89100641
2021-01-15T11:25:00Z,0.281,AbsPressure,104.599
2021-01-15T11:25:10Z,0.266,Temperature,28.93
2021-01-15T11:25:10Z,0.266,Salinity,33.87401407
2021-01-15T11:25:10Z,0.266,AbsPressure,104.444
2021-01-15T11:25:20Z,0.273,Temperature,28.9
2021-01-15T11:25:20Z,0.273,Salinity,33.91175188
2021-01-15T11:25:20Z,0.273,AbsPressure,104.513
2021-01-15T11:25:30Z,0.269,Temperature,28.93
2021-01-15T11:25:30Z,0.269,Salinity,33.84115891
2021-01-15T11:25:30Z,0.269,AbsPressure,104.479
2021-01-15T11:25:40Z,0.302,Temperature,28.89
2021-01-15T11:25:40Z,0.302,Salinity,33.86953196
2021-01-15T11:25:40Z,0.302,AbsPressure,104.806
2021-01-15T11:25:50Z,0.283,Temperature,28.9
2021-01-15T11:25:50Z,0.283,Salinity,33.8723343
2021-01-15T11:25:50Z,0.283,AbsPressure,104.616
2021-01-15T11:26:00Z,0.292,Temperature,28.9
2021-01-15T11:26:00Z,0.292,Salinity,33.88541283
2021-01-15T11:26:00Z,0.292,AbsPressure,104.703
2021-01-15T11:26:10Z,0.322,Temperature,28.93
2021-01-15T11:26:10Z,0.322,Salinity,33.890446
2021-01-15T11:26:10Z,0.322,AbsPressure,105.013
2021-01-15T11:26:20Z,0.29,Temperature,28.92
2021-01-15T11:26:20Z,0.29,Salinity,33.86468091
2021-01-15T11:26:20Z,0.29,AbsPressure,104.685
2021-01-15T11:26:30Z,0.274,Temperature,28.92
2021-01-15T11:26:30Z,0.274,Salinity,33.87457668
2021-01-15T11:26:30Z,0.274,AbsPressure,104.53
2021-01-15T11:26:40Z,0.31,Temperature,28.9
2021-01-15T11:26:40Z,0.31,Salinity,33.88877472
2021-01-15T11:26:40Z,0.31,AbsPressure,104.892
2021-01-15T11:26:50Z,0.281,Temperature,28.9
2021-01-15T11:26:50Z,0.281,Salinity,33.90521502
2021-01-15T11:26:50Z,0.281,AbsPressure,104.599
2021-01-15T11:27:00Z,0.309,Temperature,28.92
2021-01-15T11:27:00Z,0.309,Salinity,33.85487812
2021-01-15T11:27:00Z,0.309,AbsPressure,104.875
2021-01-15T11:27:10Z,0.273,Temperature,28.89
2021-01-15T11:27:10Z,0.273,Salinity,33.89587837
2021-01-15T11:27:10Z,0.273,AbsPressure,104.513
2021-01-15T11:27:20Z,0.292,Temperature,28.88
2021-01-15T11:27:20Z,0.292,Salinity,33.91606866
2021-01-15T11:27:20Z,0.292,AbsPressure,104.703
2021-01-15T11:27:30Z,0.266,Temperature,28.92
2021-01-15T11:27:30Z,0.266,Salinity,33.88111545
2021-01-15T11:27:30Z,0.266,AbsPressure,104.444
2021-01-15T11:27:40Z,0.281,Temperature,28.9
2021-01-15T11:27:40Z,0.281,Salinity,33.90521676
2021-01-15T11:27:40Z,0.281,AbsPressure,104.599
2021-01-15T11:27:50Z,0.261,Temperature,28.9
2021-01-15T11:27:50Z,0.261,Salinity,33.9348304
2021-01-15T11:27:50Z,0.261,AbsPressure,104.392
2021-01-15T11:28:00Z,0.271,Temperature,28.88
2021-01-15T11:28:00Z,0.271,Salinity,33.92597508
2021-01-15T11:28:00Z,0.271,AbsPressure,104.496
2021-01-15T11:28:10Z,0.273,Temperature,28.89
2021-01-15T11:28:10Z,0.273,Salinity,33.92540698
2021-01-15T11:28:10Z,0.273,AbsPressure,104.513
2021-01-15T11:28:20Z,0.273,Temperature,28.88
2021-01-15T11:28:20Z,0.273,Salinity,33.91943296
2021-01-15T11:28:20Z,0.273,AbsPressure,104.513
2021-01-15T11:28:30Z,0.3,Temperature,28.9
2021-01-15T11:28:30Z,0.3,Salinity,33.91175851
2021-01-15T11:28:30Z,0.3,AbsPressure,104.789
2021-01-15T11:28:40Z,0.264,Temperature,28.92
2021-01-15T11:28:40Z,0.264,Salinity,33.87458121
2021-01-15T11:28:40Z,0.264,AbsPressure,104.427
2021-01-15T11:28:50Z,0.278,Temperature,28.92
2021-01-15T11:28:50Z,0.278,Salinity,33.90744858
2021-01-15T11:28:50Z,0.278,AbsPressure,104.565
2021-01-15T11:29:00Z,0.297,Temperature,28.93
2021-01-15T11:29:00Z,0.297,Salinity,33.91015126
2021-01-15T11:29:00Z,0.297,AbsPressure,104.754
2021-01-15T11:29:10Z,0.274,Temperature,28.93
2021-01-15T11:29:10Z,0.274,Salinity,33.8839165
2021-01-15T11:29:10Z,0.274,AbsPressure,104.53
2021-01-15T11:29:20Z,0.281,Temperature,28.98
2021-01-15T11:29:20Z,0.281,Salinity,33.83531369
2021-01-15T11:29:20Z,0.281,AbsPressure,104.599
2021-01-15T11:29:30Z,0.28,Temperature,29.04
2021-01-15T11:29:30Z,0.28,Salinity,33.7928667
2021-01-15T11:29:30Z,0.28,AbsPressure,104.582
2021-01-15T11:29:40Z,0.286,Temperature,29.09
2021-01-15T11:29:40Z,0.286,Salinity,33.77719259
2021-01-15T11:29:40Z,0.286,AbsPressure,104.651
2021-01-15T11:29:50Z,0.264,Temperature,29.09
2021-01-15T11:29:50Z,0.264,Salinity,33.81329126
2021-01-15T11:29:50Z,0.264,AbsPressure,104.427
2021-01-15T11:30:00Z,0.307,Temperature,29.1
2021-01-15T11:30:00Z,0.307,Salinity,33.7766478
2021-01-15T11:30:00Z,0.307,AbsPressure,104.858
2021-01-15T11:30:10Z,0.259,Temperature,29.03
2021-01-15T11:30:10Z,0.259,Salinity,33.83924856
2021-01-15T11:30:10Z,0.259,AbsPressure,104.375
2021-01-15T11:30:20Z,0.278,Temperature,29
2021-01-15T11:30:20Z,0.278,Salinity,33.82768222
2021-01-15T11:30:20Z,0.278,AbsPressure,104.565
2021-01-15T11:30:30Z,0.274,Temperature,28.87
2021-01-15T11:30:30Z,0.274,Salinity,33.91664181
2021-01-15T11:30:30Z,0.274,AbsPressure,104.53
2021-01-15T11:30:40Z,0.29,Temperature,28.84
2021-01-15T11:30:40Z,0.29,Salinity,33.93798432
2021-01-15T11:30:40Z,0.29,AbsPressure,104.685
2021-01-15T11:30:50Z,0.257,Temperature,28.82
2021-01-15T11:30:50Z,0.257,Salinity,33.95222534
2021-01-15T11:30:50Z,0.257,AbsPressure,104.358
2021-01-15T11:31:00Z,0.271,Temperature,28.84
2021-01-15T11:31:00Z,0.271,Salinity,33.89851844
2021-01-15T11:31:00Z,0.271,AbsPressure,104.496
2021-01-15T11:31:10Z,0.259,Temperature,28.83
2021-01-15T11:31:10Z,0.259,Salinity,33.93518951
2021-01-15T11:31:10Z,0.259,AbsPressure,104.375
2021-01-15T11:31:20Z,0.254,Temperature,28.84
2021-01-15T11:31:20Z,0.254,Salinity,33.95444745
2021-01-15T11:31:20Z,0.254,AbsPressure,104.324
2021-01-15T11:31:30Z,0.259,Temperature,28.87
2021-01-15T11:31:30Z,0.259,Salinity,33.91010018
2021-01-15T11:31:30Z,0.259,AbsPressure,104.375
2021-01-15T11:31:40Z,0.293,Temperature,28.87
2021-01-15T11:31:40Z,0.293,Salinity,33.92655111
2021-01-15T11:31:40Z,0.293,AbsPressure,104.72
2021-01-15T11:31:50Z,0.261,Temperature,28.87
2021-01-15T11:31:50Z,0.261,Salinity,33.91010088
2021-01-15T11:31:50Z,0.261,AbsPressure,104.392
2021-01-15T11:32:00Z,0.28,Temperature,28.88
2021-01-15T11:32:00Z,0.28,Salinity,33.90953592
2021-01-15T11:32:00Z,0.28,AbsPressure,104.582
2021-01-15T11:32:10Z,0.274,Temperature,28.88
2021-01-15T11:32:10Z,0.274,Salinity,33.90299395
2021-01-15T11:32:10Z,0.274,AbsPressure,104.53
2021-01-15T11:32:20Z,0.254,Temperature,28.87
2021-01-15T11:32:20Z,0.254,Salinity,33.94627671
2021-01-15T11:32:20Z,0.254,AbsPressure,104.324
2021-01-15T11:32:30Z,0.247,Temperature,28.87
2021-01-15T11:32:30Z,0.247,Salinity,33.916646
2021-01-15T11:32:30Z,0.247,AbsPressure,104.255
2021-01-15T11:32:40Z,0.262,Temperature,28.87
2021-01-15T11:32:40Z,0.262,Salinity,33.95618564
2021-01-15T11:32:40Z,0.262,AbsPressure,104.41
2021-01-15T11:32:50Z,0.257,Temperature,28.88
2021-01-15T11:32:50Z,0.257,Salinity,33.94243402
2021-01-15T11:32:50Z,0.257,AbsPressure,104.358
2021-01-15T11:33:00Z,0.3,Temperature,28.87
2021-01-15T11:33:00Z,0.3,Salinity,33.95945889
2021-01-15T11:33:00Z,0.3,AbsPressure,104.789
2021-01-15T11:33:10Z,0.261,Temperature,28.86
2021-01-15T11:33:10Z,0.261,Salinity,33.94021357
2021-01-15T11:33:10Z,0.261,AbsPressure,104.392
2021-01-15T11:33:20Z,0.286,Temperature,28.87
2021-01-15T11:33:20Z,0.286,Salinity,33.96273219
2021-01-15T11:33:20Z,0.286,AbsPressure,104.651
2021-01-15T11:33:30Z,0.276,Temperature,28.87
2021-01-15T11:33:30Z,0.276,Salinity,33.97591434
2021-01-15T11:33:30Z,0.276,AbsPressure,104.548
2021-01-15T11:33:40Z,0.266,Temperature,28.87
2021-01-15T11:33:40Z,0.266,Salinity,33.94300715
2021-01-15T11:33:40Z,0.266,AbsPressure,104.444
2021-01-15T11:33:50Z,0.276,Temperature,28.89
2021-01-15T11:33:50Z,0.276,Salinity,33.90570376
2021-01-15T11:33:50Z,0.276,AbsPressure,104.548
2021-01-15T11:34:00Z,0.273,Temperature,28.88
2021-01-15T11:34:00Z,0.273,Salinity,33.94570821
2021-01-15T11:34:00Z,0.273,AbsPressure,104.513
2021-01-15T11:34:10Z,0.31,Temperature,28.88
2021-01-15T11:34:10Z,0.31,Salinity,33.96879394
2021-01-15T11:34:10Z,0.31,AbsPressure,104.892
2021-01-15T11:34:20Z,0.262,Temperature,28.88
2021-01-15T11:34:20Z,0.262,Salinity,33.93916548
2021-01-15T11:34:20Z,0.262,AbsPressure,104.41
2021-01-15T11:34:30Z,0.28,Temperature,28.88
2021-01-15T11:34:30Z,0.28,Salinity,33.93916583
2021-01-15T11:34:30Z,0.28,AbsPressure,104.582
2021-01-15T11:34:40Z,0.233,Temperature,28.89
2021-01-15T11:34:40Z,0.233,Salinity,33.9847586
2021-01-15T11:34:40Z,0.233,AbsPressure,104.117
2021-01-15T11:34:50Z,0.304,Temperature,28.87
2021-01-15T11:34:50Z,0.304,Salinity,33.92982983
2021-01-15T11:34:50Z,0.304,AbsPressure,104.823
2021-01-15T11:35:00Z,0.273,Temperature,28.89
2021-01-15T11:35:00Z,0.273,Salinity,33.94522907
2021-01-15T11:35:00Z,0.273,AbsPressure,104.513
2021-01-15T11:35:10Z,0.271,Temperature,28.89
2021-01-15T11:35:10Z,0.271,Salinity,33.93859634
2021-01-15T11:35:10Z,0.271,AbsPressure,104.496
2021-01-15T11:35:20Z,0.278,Temperature,28.87
2021-01-15T11:35:20Z,0.278,Salinity,33.93964746
2021-01-15T11:35:20Z,0.278,AbsPressure,104.565
2021-01-15T11:35:30Z,0.28,Temperature,28.88
2021-01-15T11:35:30Z,0.28,Salinity,33.93916792
2021-01-15T11:35:30Z,0.28,AbsPressure,104.582
2021-01-15T11:35:40Z,0.278,Temperature,28.88
2021-01-15T11:35:40Z,0.278,Salinity,33.90627241
2021-01-15T11:35:40Z,0.278,AbsPressure,104.565
2021-01-15T11:35:50Z,0.269,Temperature,28.88
2021-01-15T11:35:50Z,0.269,Salinity,33.94571205
2021-01-15T11:35:50Z,0.269,AbsPressure,104.479
2021-01-15T11:36:00Z,0.278,Temperature,28.88
2021-01-15T11:36:00Z,0.278,Salinity,33.93253486
2021-01-15T11:36:00Z,0.278,AbsPressure,104.565
2021-01-15T11:36:10Z,0.269,Temperature,28.88
2021-01-15T11:36:10Z,0.269,Salinity,33.95561916
2021-01-15T11:36:10Z,0.269,AbsPressure,104.479
2021-01-15T11:36:20Z,0.273,Temperature,28.88
2021-01-15T11:36:20Z,0.273,Salinity,33.95561951
2021-01-15T11:36:20Z,0.273,AbsPressure,104.513
2021-01-15T11:36:30Z,0.285,Temperature,28.88
2021-01-15T11:36:30Z,0.285,Salinity,33.95234796
2021-01-15T11:36:30Z,0.285,AbsPressure,104.634
2021-01-15T11:36:40Z,0.264,Temperature,28.89
2021-01-15T11:36:40Z,0.264,Salinity,33.90898027
2021-01-15T11:36:40Z,0.264,AbsPressure,104.427
2021-01-15T11:36:50Z,0.281,Temperature,28.88
2021-01-15T11:36:50Z,0.281,Salinity,33.93253661
2021-01-15T11:36:50Z,0.281,AbsPressure,104.599
2021-01-15T11:37:00Z,0.269,Temperature,28.89
2021-01-15T11:37:00Z,0.269,Salinity,33.93860018
2021-01-15T11:37:00Z,0.269,AbsPressure,104.479
2021-01-15T11:37:10Z,0.317,Temperature,28.89
2021-01-15T11:37:10Z,0.317,Salinity,33.9123428
2021-01-15T11:37:10Z,0.317,AbsPressure,104.961
2021-01-15T11:37:20Z,0.273,Temperature,28.9
2021-01-15T11:37:20Z,0.273,Salinity,33.89206677
2021-01-15T11:37:20Z,0.273,AbsPressure,104.513
2021-01-15T11:37:30Z,0.307,Temperature,28.88
2021-01-15T11:37:30Z,0.307,Salinity,33.92272354
2021-01-15T11:37:30Z,0.307,AbsPressure,104.858
2021-01-15T11:37:40Z,0.286,Temperature,28.89
2021-01-15T11:37:40Z,0.286,Salinity,33.89917078
2021-01-15T11:37:40Z,0.286,AbsPressure,104.651
2021-01-15T11:37:50Z,0.285,Temperature,28.89
2021-01-15T11:37:50Z,0.285,Salinity,33.91561488
2021-01-15T11:37:50Z,0.285,AbsPressure,104.634
2021-01-15T11:38:00Z,0.302,Temperature,28.9
2021-01-15T11:38:00Z,0.302,Salinity,33.89533794
2021-01-15T11:38:00Z,0.302,AbsPressure,104.806
2021-01-15T11:38:10Z,0.268,Temperature,28.89
2021-01-15T11:38:10Z,0.268,Salinity,33.93860262
2021-01-15T11:38:10Z,0.268,AbsPressure,104.461
2021-01-15T11:38:20Z,0.309,Temperature,28.9
2021-01-15T11:38:20Z,0.309,Salinity,33.90187834
2021-01-15T11:38:20Z,0.309,AbsPressure,104.875
2021-01-15T11:38:30Z,0.266,Temperature,28.9
2021-01-15T11:38:30Z,0.266,Salinity,33.91177945
2021-01-15T11:38:30Z,0.266,AbsPressure,104.444
2021-01-15T11:38:40Z,0.281,Temperature,28.89
2021-01-15T11:38:40Z,0.281,Salinity,33.94850794
2021-01-15T11:38:40Z,0.281,AbsPressure,104.599
2021-01-15T11:38:50Z,0.25,Temperature,28.88
2021-01-15T11:38:50Z,0.25,Salinity,33.91609275
2021-01-15T11:38:50Z,0.25,AbsPressure,104.289
2021-01-15T11:39:00Z,0.238,Temperature,28.89
2021-01-15T11:39:00Z,0.238,Salinity,33.92542967
2021-01-15T11:39:00Z,0.238,AbsPressure,104.169
2021-01-15T11:39:10Z,0.238,Temperature,28.87
2021-01-15T11:39:10Z,0.238,Salinity,33.94629102
2021-01-15T11:39:10Z,0.238,AbsPressure,104.169
2021-01-15T11:39:20Z,0.264,Temperature,28.89
2021-01-15T11:39:20Z,0.264,Salinity,33.93206304
2021-01-15T11:39:20Z,0.264,AbsPressure,104.427
2021-01-15T11:39:30Z,0.276,Temperature,28.89
2021-01-15T11:39:30Z,0.276,Salinity,33.90898621
2021-01-15T11:39:30Z,0.276,AbsPressure,104.548
2021-01-15T11:39:40Z,0.309,Temperature,28.89
2021-01-15T11:39:40Z,0.309,Salinity,33.93860576
2021-01-15T11:39:40Z,0.309,AbsPressure,104.875
2021-01-15T11:39:50Z,0.29,Temperature,28.89
2021-01-15T11:39:50Z,0.29,Salinity,33.94851038
2021-01-15T11:39:50Z,0.29,AbsPressure,104.685
2021-01-15T11:40:00Z,0.281,Temperature,28.87
2021-01-15T11:40:00Z,0.281,Salinity,33.929840660000004
2021-01-15T11:40:00Z,0.281,AbsPressure,104.599
2021-01-15T11:40:10Z,0.295,Temperature,28.9
2021-01-15T11:40:10Z,0.295,Salinity,33.95793202
2021-01-15T11:40:10Z,0.295,AbsPressure,104.737
2021-01-15T11:40:20Z,0.288,Temperature,28.93
2021-01-15T11:40:20Z,0.288,Salinity,33.9530296
2021-01-15T11:40:20Z,0.288,AbsPressure,104.668
2021-01-15T11:40:30Z,0.28,Temperature,28.93
2021-01-15T11:40:30Z,0.28,Salinity,33.95302995
2021-01-15T11:40:30Z,0.28,AbsPressure,104.582
2021-01-15T11:40:40Z,0.31,Temperature,28.93
2021-01-15T11:40:40Z,0.31,Salinity,33.9464926
2021-01-15T11:40:40Z,0.31,AbsPressure,104.892
2021-01-15T11:40:50Z,0.276,Temperature,28.94
2021-01-15T11:40:50Z,0.276,Salinity,33.98550486
2021-01-15T11:40:50Z,0.276,AbsPressure,104.548
2021-01-15T11:41:00Z,0.28,Temperature,28.97
2021-01-15T11:41:00Z,0.28,Salinity,33.99065989
2021-01-15T11:41:00Z,0.28,AbsPressure,104.582
2021-01-15T11:41:10Z,0.274,Temperature,29.04
2021-01-15T11:41:10Z,0.274,Salinity,33.92441499
2021-01-15T11:41:10Z,0.274,AbsPressure,104.53
2021-01-15T11:41:20Z,0.281,Temperature,29.03
2021-01-15T11:41:20Z,0.281,Salinity,33.9645034
2021-01-15T11:41:20Z,0.281,AbsPressure,104.599
2021-01-15T11:41:30Z,0.271,Temperature,29.05
2021-01-15T11:41:30Z,0.271,Salinity,33.95029884
2021-01-15T11:41:30Z,0.271,AbsPressure,104.496
2021-01-15T11:41:40Z,0.252,Temperature,29.05
2021-01-15T11:41:40Z,0.252,Salinity,33.96017524
2021-01-15T11:41:40Z,0.252,AbsPressure,104.306
2021-01-15T11:41:50Z,0.273,Temperature,29.05
2021-01-15T11:41:50Z,0.273,Salinity,33.95029953
2021-01-15T11:41:50Z,0.273,AbsPressure,104.513
2021-01-15T11:42:00Z,0.261,Temperature,29.06
2021-01-15T11:42:00Z,0.261,Salinity,33.93658862
2021-01-15T11:42:00Z,0.261,AbsPressure,104.392
2021-01-15T11:42:10Z,0.286,Temperature,29.09
2021-01-15T11:42:10Z,0.286,Salinity,33.96157454
2021-01-15T11:42:10Z,0.286,AbsPressure,104.651
2021-01-15T11:42:20Z,0.245,Temperature,29.06
2021-01-15T11:42:20Z,0.245,Salinity,33.95307581
2021-01-15T11:42:20Z,0.245,AbsPressure,104.237
2021-01-15T11:42:30Z,0.274,Temperature,29.05
2021-01-15T11:42:30Z,0.274,Salinity,33.98998915
2021-01-15T11:42:30Z,0.274,AbsPressure,104.53
2021-01-15T11:42:40Z,0.252,Temperature,29.05
2021-01-15T11:42:40Z,0.252,Salinity,33.97340653
2021-01-15T11:42:40Z,0.252,AbsPressure,104.306
2021-01-15T11:42:50Z,0.259,Temperature,29.05
2021-01-15T11:42:50Z,0.259,Salinity,33.97340688
2021-01-15T11:42:50Z,0.259,AbsPressure,104.375
2021-01-15T11:43:00Z,0.262,Temperature,29.05
2021-01-15T11:43:00Z,0.262,Salinity,33.9899902
2021-01-15T11:43:00Z,0.262,AbsPressure,104.41
